STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS,WESD,WESF,AWND,WDF2,WDF5,WSF2,WSF5,PGTM,WT09,WT01,WT06,WT02,WT08,WT03
GHCND:US1CTNH0014,PROSPECT 1.9 ENE CT US,98.8,41.5124,-72.9437,20160620,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0014,PROSPECT 1.9 ENE CT US,98.8,41.5124,-72.9437,20160621,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0014,PROSPECT 1.9 ENE CT US,98.8,41.5124,-72.9437,20160622,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0014,PROSPECT 1.9 ENE CT US,98.8,41.5124,-72.9437,20160623,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0014,PROSPECT 1.9 ENE CT US,98.8,41.5124,-72.9437,20160624,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0014,PROSPECT 1.9 ENE CT US,98.8,41.5124,-72.9437,20160625,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0014,PROSPECT 1.9 ENE CT US,98.8,41.5124,-72.9437,20160626,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0014,PROSPECT 1.9 ENE CT US,98.8,41.5124,-72.9437,20160627,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0014,PROSPECT 1.9 ENE CT US,98.8,41.5124,-72.9437,20160628,0.11,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0014,PROSPECT 1.9 ENE CT US,98.8,41.5124,-72.9437,20160629,0.03,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0014,PROSPECT 1.9 ENE CT US,98.8,41.5124,-72.9437,20160630,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0014,PROSPECT 1.9 ENE CT US,98.8,41.5124,-72.9437,20160701,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160501,0.08,-9999,-9999,-9999,50,41,-9999,-9999,-9999,6.5,60,100,14.1,18.1,1442,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160502,0.00,-9999,-9999,-9999,55,43,-9999,-9999,-9999,4.7,10,250,13.0,15.0,1009,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160503,0.42,-9999,-9999,-9999,53,49,-9999,-9999,-9999,4.9,100,120,10.1,14.1,1349,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160504,0.10,-9999,-9999,-9999,53,46,-9999,-9999,-9999,7.6,10,40,16.1,21.0,1757,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160505,0.00,-9999,-9999,-9999,54,45,-9999,-9999,-9999,13.9,20,30,23.9,31.1,1418,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160506,0.42,-9999,-9999,-9999,58,47,-9999,-9999,-9999,10.1,100,100,21.0,30.0,1316,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160507,0.47,-9999,-9999,-9999,54,48,-9999,-9999,-9999,5.4,20,20,14.1,16.1,849,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160508,0.10,-9999,-9999,-9999,65,47,-9999,-9999,-9999,7.6,320,300,21.9,33.1,1513,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160509,0.00,-9999,-9999,-9999,70,49,-9999,-9999,-9999,7.6,360,360,18.1,23.0,2025,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160510,0.00,-9999,-9999,-9999,62,38,-9999,-9999,-9999,5.8,220,230,15.0,21.9,1700,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160511,0.00,-9999,-9999,-9999,70,39,-9999,-9999,-9999,4.7,180,200,14.1,18.1,1522,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160512,0.00,-9999,-9999,-9999,72,45,-9999,-9999,-9999,6.0,110,110,15.0,19.9,1031,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160513,0.12,-9999,-9999,-9999,65,49,-9999,-9999,-9999,3.6,170,120,10.1,13.0,1224,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160514,0.03,-9999,-9999,-9999,70,51,-9999,-9999,-9999,6.0,230,240,16.1,27.1,1911,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160515,0.00,-9999,-9999,-9999,58,46,-9999,-9999,-9999,11.0,310,300,18.1,32.0,1636,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160516,0.00,-9999,-9999,-9999,64,43,-9999,-9999,-9999,9.4,310,320,21.9,35.1,1539,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160517,0.00,-9999,-9999,-9999,64,44,-9999,-9999,-9999,6.7,210,220,15.0,21.9,1603,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160518,0.00,-9999,-9999,-9999,65,45,-9999,-9999,-9999,6.9,20,360,16.1,21.0,709,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160519,0.00,-9999,-9999,-9999,65,48,-9999,-9999,-9999,3.8,150,150,13.0,16.1,1511,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160520,0.00,-9999,-9999,-9999,71,43,-9999,-9999,-9999,5.1,190,200,14.1,18.1,1721,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160521,0.00,-9999,-9999,-9999,63,46,-9999,-9999,-9999,4.0,150,130,12.1,19.9,1316,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160522,0.00,-9999,-9999,-9999,72,53,-9999,-9999,-9999,5.8,20,360,16.1,19.9,1202,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160523,0.06,-9999,-9999,-9999,72,48,-9999,-9999,-9999,4.3,170,170,14.1,18.1,1201,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160524,0.37,-9999,-9999,-9999,68,53,-9999,-9999,-9999,5.1,10,10,16.1,21.0,1308,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160525,0.00,-9999,-9999,-9999,80,49,-9999,-9999,-9999,4.3,210,220,15.0,23.9,1423,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160526,0.00,-9999,-9999,-9999,87,57,-9999,-9999,-9999,3.1,130,140,12.1,14.1,1426,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160527,0.00,-9999,-9999,-9999,78,60,-9999,-9999,-9999,4.7,110,120,13.0,16.1,1418,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160528,0.00,-9999,-9999,-9999,82,63,-9999,-9999,-9999,6.5,200,210,13.0,19.0,1604,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160529,0.00,-9999,-9999,-9999,82,63,-9999,-9999,-9999,6.9,180,180,13.0,18.1,1445,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160530,1.48,-9999,-9999,-9999,74,63,-9999,-9999,-9999,4.9,160,150,12.1,14.1,1442,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160531,0.00,-9999,-9999,-9999,79,63,-9999,-9999,-9999,4.3,200,180,13.0,16.1,1246,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160601,0.00,-9999,-9999,-9999,80,58,-9999,-9999,-9999,7.8,110,100,18.1,23.9,1525,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160602,0.00,-9999,-9999,-9999,68,57,-9999,-9999,-9999,9.2,100,100,18.1,25.1,1209,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160603,0.03,-9999,-9999,-9999,69,60,-9999,-9999,-9999,5.1,170,110,8.9,12.1,847,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160604,0.00,-9999,-9999,-9999,79,63,-9999,-9999,-9999,5.6,210,210,10.1,14.1,1158,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160605,0.81,-9999,-9999,-9999,67,62,-9999,-9999,-9999,7.6,110,100,18.1,23.9,1324,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160606,0.00,-9999,-9999,-9999,80,64,-9999,-9999,-9999,7.4,210,210,15.0,21.9,1127,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160607,0.00,-9999,-9999,-9999,81,63,-9999,-9999,-9999,6.5,320,250,14.1,23.0,1738,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160608,0.00,-9999,-9999,-9999,67,57,-9999,-9999,-9999,8.5,340,340,21.9,29.1,1335,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160609,0.00,-9999,-9999,-9999,70,55,-9999,-9999,-9999,9.6,320,280,17.0,27.1,1517,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160610,0.00,-9999,-9999,-9999,75,51,-9999,-9999,-9999,6.9,320,330,18.1,25.9,931,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160611,0.10,-9999,-9999,-9999,72,47,-9999,-9999,-9999,2.9,100,110,8.9,12.1,1105,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160612,0.00,-9999,-9999,-9999,80,58,-9999,-9999,-9999,9.6,320,330,21.9,33.1,1953,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160613,0.00,-9999,-9999,-9999,73,54,-9999,-9999,-9999,11.0,330,340,21.0,31.1,531,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160614,0.00,-9999,-9999,-9999,79,55,-9999,-9999,-9999,8.3,330,330,16.1,25.9,1051,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160615,0.00,-9999,-9999,-9999,78,53,-9999,-9999,-9999,5.6,210,210,14.1,19.9,1315,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160616,0.00,-9999,-9999,-9999,76,59,-9999,-9999,-9999,2.2,180,350,10.1,19.0,625,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160617,0.00,-9999,-9999,-9999,75,59,-9999,-9999,-9999,6.7,110,80,15.0,19.0,940,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160618,0.00,-9999,-9999,-9999,81,52,-9999,-9999,-9999,4.0,130,110,14.1,21.9,1628,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160619,0.00,-9999,-9999,-9999,77,56,-9999,-9999,-9999,7.2,120,140,16.1,21.0,1203,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160620,0.00,-9999,-9999,-9999,78,59,-9999,-9999,-9999,5.8,170,180,14.1,17.0,1514,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160621,0.03,-9999,-9999,-9999,84,63,-9999,-9999,-9999,4.3,210,200,14.1,19.9,1348,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160622,0.00,-9999,-9999,-9999,83,56,-9999,-9999,-9999,4.3,340,310,16.1,25.1,1422,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160623,0.00,-9999,-9999,-9999,79,57,-9999,-9999,-9999,4.0,100,100,15.0,18.1,1105,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160624,0.00,-9999,-9999,-9999,81,58,-9999,-9999,-9999,7.2,140,50,16.1,23.9,537,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160625,0.00,-9999,-9999,-9999,79,56,-9999,-9999,-9999,6.3,160,160,13.0,16.1,1256,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160626,0.00,-9999,-9999,-9999,80,57,-9999,-9999,-9999,5.4,160,210,13.0,19.9,1729,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160627,0.02,-9999,-9999,-9999,79,65,-9999,-9999,-9999,7.6,170,170,18.1,21.9,1249,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160628,0.07,-9999,-9999,-9999,73,68,-9999,-9999,-9999,7.4,180,200,12.1,17.0,720,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160629,0.00,-9999,-9999,-9999,81,67,-9999,-9999,-9999,5.1,210,210,13.0,18.1,1451,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160630,0.00,-9999,-9999,-9999,81,66,-9999,-9999,-9999,6.7,190,240,15.0,21.0,1351,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014758,NEW HAVEN TWEED AIRPORT CT US,0.9,41.26389,-72.88722,20160701,0.07,-9999,-9999,-9999,79,63,-9999,-9999,-9999,5.8,180,220,16.1,23.0,1855,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0015,SEYMOUR 3.6 SW CT US,163.1,41.363,-73.128,20160628,0.06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0015,SEYMOUR 3.6 SW CT US,163.1,41.363,-73.128,20160629,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0015,SEYMOUR 3.6 SW CT US,163.1,41.363,-73.128,20160630,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0015,SEYMOUR 3.6 SW CT US,163.1,41.363,-73.128,20160701,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160501,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160502,0.22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160503,0.49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160504,0.18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160505,0.18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160506,0.46,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160507,0.18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160508,0.16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160509,0.19,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160510,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160511,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160512,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160513,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160514,0.27,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160515,0.08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160516,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160517,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160518,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1CTNH0016,MILFORD 1.8 E CT US,2.1,41.2242,-73.0274,20160519,0.00,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
